symbol,strategy,timeFrame,signalDate,entryPrice,rsiDaily,rsiWeekly,rsiMonthly,volume,pattern,return5D,return10D,return20D,return40D,maxDrawdown,maxGain,outcome
CARRARO,WealthCreation,W,2026-04-10,507.00,0.00,61.46,0.00,207180,,0.00,0.00,0.00,0.00,-5.11,0.00,Loss
RACLGEAR,WealthCreation,W,2026-04-10,1300.00,0.00,62.23,0.00,44365,,0.00,0.00,0.00,0.00,-5.35,10.92,Loss
PAISALO,WealthCreation,W,2026-04-10,39.30,0.00,66.61,0.00,16580717,,0.00,0.00,0.00,0.00,-2.72,96.92,Neutral
MIDSMALL,WealthCreation,W,2026-04-10,47.87,0.00,61.03,0.00,1239270,,0.00,0.00,0.00,0.00,-2.36,8.54,Win
MACPOWER,WealthCreation,W,2026-04-10,1012.50,0.00,60.24,0.00,30609,,0.00,0.00,0.00,0.00,-4.98,23.46,Win
AVALON,WealthCreation,W,2026-04-10,1058.35,0.00,61.72,0.00,415291,,0.00,0.00,0.00,0.00,-3.81,89.35,Neutral
TIPSMUSIC,WealthCreation,W,2026-04-17,585.55,0.00,67.83,0.00,289461,,0.00,0.00,0.00,0.00,-3.13,24.11,Win
GRSE,WealthCreation,W,2026-04-17,2712.00,0.00,61.69,0.00,2245038,,0.00,0.00,0.00,0.00,-5.97,23.12,Loss
SUNFLAG,WealthCreation,W,2026-04-17,272.97,0.00,62.52,0.00,428291,,0.00,0.00,0.00,0.00,-2.70,56.79,Win
ANURAS,WealthCreation,W,2026-04-17,1288.00,0.00,63.06,0.00,208854,,0.00,0.00,0.00,0.00,-1.79,9.86,Win
ADFFOODS,WealthCreation,W,2026-04-17,226.94,0.00,63.66,0.00,3095351,,0.00,0.00,0.00,0.00,-5.17,52.88,Win
SBCL,WealthCreation,W,2026-04-17,523.00,0.00,66.67,0.00,550054,,0.00,0.00,0.00,0.00,-1.80,111.29,Neutral
BEPL,WealthCreation,W,2026-04-17,97.12,0.00,61.34,0.00,686594,,0.00,0.00,0.00,0.00,-4.80,13.06,Loss
SOMANYCERA,WealthCreation,W,2026-04-17,441.40,0.00,62.58,0.00,66018,,0.00,0.00,0.00,0.00,-2.56,25.16,Win
INDSWFTLAB,WealthCreation,W,2026-04-17,131.86,0.00,62.16,0.00,13498290,,0.00,0.00,0.00,0.00,-0.35,11.10,Win
S&SPOWER,WealthCreation,W,2026-04-17,346.45,0.00,64.26,0.00,1462,,0.00,0.00,0.00,0.00,-2.68,28.43,Win
PNBHOUSING,WealthCreation,W,2026-04-17,923.70,0.00,65.81,0.00,2129544,,0.00,0.00,0.00,0.00,-2.66,19.63,Win
SANGAMIND,WealthCreation,W,2026-04-17,459.50,0.00,63.69,0.00,9936,,0.00,0.00,0.00,0.00,0.00,46.35,Neutral
STYRENIX,WealthCreation,W,2026-04-17,2221.50,0.00,60.43,0.00,59520,,0.00,0.00,0.00,0.00,-4.33,9.84,Loss
RATNAMANI,WealthCreation,W,2026-04-17,2461.30,0.00,60.04,0.00,36816,,0.00,0.00,0.00,0.00,-2.69,35.90,Win
PONNIERODE,WealthCreation,W,2026-04-17,291.90,0.00,64.51,0.00,27306,,0.00,0.00,0.00,0.00,-1.90,22.99,Win
SILGO,WealthCreation,W,2026-04-17,75.94,0.00,60.63,0.00,263427,,0.00,0.00,0.00,0.00,-15.46,9.97,Loss
SIGNPOST,WealthCreation,W,2026-04-17,251.66,0.00,61.38,0.00,36267,,0.00,0.00,0.00,0.00,-2.15,23.14,Win
NAGREEKCAP,WealthCreation,W,2026-04-17,30.12,0.00,66.69,0.00,70864,,0.00,0.00,0.00,0.00,-8.20,26.16,Loss
AYMSYNTEX,WealthCreation,W,2026-04-17,190.48,0.00,66.61,0.00,30090,,0.00,0.00,0.00,0.00,-2.09,31.08,Win
NEOGEN,WealthCreation,W,2026-04-17,1511.60,0.00,62.55,0.00,132192,,0.00,0.00,0.00,0.00,-2.41,57.05,Neutral
CESC,WealthCreation,W,2026-04-17,171.49,0.00,62.29,0.00,4018215,,0.00,0.00,0.00,0.00,-0.69,19.25,Win
WALCHANNAG,WealthCreation,W,2026-04-17,192.89,0.00,63.20,0.00,2271030,,0.00,0.00,0.00,0.00,-2.28,63.72,Win
FINCABLES,WealthCreation,W,2026-04-17,940.55,0.00,62.21,0.00,681308,,0.00,0.00,0.00,0.00,-1.94,28.00,Win
WABAG,WealthCreation,W,2026-04-17,1389.50,0.00,64.34,0.00,1366931,,0.00,0.00,0.00,0.00,-4.55,62.18,Neutral
E2E,WealthCreation,W,2026-04-17,280.59,0.00,60.44,0.00,629640,,0.00,0.00,0.00,0.00,-4.49,123.71,Neutral
NESTLEIND,WealthCreation,W,2026-04-17,1285.60,0.00,70.82,0.00,1994195,,0.00,0.00,0.00,0.00,-0.86,16.53,Win
COCHINSHIP,WealthCreation,W,2026-04-24,1664.70,0.00,60.36,0.00,11757918,,0.00,0.00,0.00,0.00,-11.40,10.70,Loss
CHENNPETRO,WealthCreation,W,2026-04-24,1035.00,0.00,63.48,0.00,7969792,,0.00,0.00,0.00,0.00,-5.98,12.05,Loss
VBL,WealthCreation,W,2026-04-24,490.45,0.00,62.97,0.00,13173088,,0.00,0.00,0.00,0.00,-2.16,13.32,Win
AEROENTER,WealthCreation,W,2026-04-24,92.22,0.00,60.06,0.00,652059,,0.00,0.00,0.00,0.00,-2.28,62.17,Neutral
MOSMALL250,WealthCreation,W,2026-04-24,16.46,0.00,60.58,0.00,3808515,,0.00,0.00,0.00,0.00,-2.49,17.74,Neutral
IRMENERGY,WealthCreation,W,2026-04-24,283.71,0.00,69.55,0.00,43670006,,0.00,0.00,0.00,0.00,-7.72,29.32,Loss
PYRAMID,WealthCreation,W,2026-04-24,166.29,0.00,62.77,0.00,70566,,0.00,0.00,0.00,0.00,-4.08,13.28,Loss
YATHARTH,WealthCreation,W,2026-04-24,718.30,0.00,63.90,0.00,445979,,0.00,0.00,0.00,0.00,0.00,23.89,Win
MARINE,WealthCreation,W,2026-04-24,224.71,0.00,61.22,0.00,768292,,0.00,0.00,0.00,0.00,-7.34,32.57,Win
SILVERTUC,WealthCreation,W,2026-04-24,139.27,0.00,66.26,0.00,364804,,0.00,0.00,0.00,0.00,0.00,55.67,Neutral
PITTIENG,WealthCreation,W,2026-04-24,913.35,0.00,60.48,0.00,132019,,0.00,0.00,0.00,0.00,-6.71,12.26,Loss
DELHIVERY,WealthCreation,W,2026-04-24,449.70,0.00,60.50,0.00,4832080,,0.00,0.00,0.00,0.00,-0.86,8.41,Loss
VIJAYA,WealthCreation,W,2026-04-24,1065.55,0.00,65.10,0.00,428259,,0.00,0.00,0.00,0.00,0.00,35.14,Neutral
BANDHANBNK,WealthCreation,W,2026-04-24,174.67,0.00,67.02,0.00,10835824,,0.00,0.00,0.00,0.00,-0.34,24.88,Win
HUDCO,WealthCreation,W,2026-04-24,211.37,0.00,60.14,0.00,28775240,,0.00,0.00,0.00,0.00,-6.75,11.42,Loss
RBLBANK,WealthCreation,W,2026-04-24,321.40,0.00,62.67,0.00,12459462,,0.00,0.00,0.00,0.00,-4.76,18.96,Win
SOLARINDS,WealthCreation,W,2026-04-24,15056.00,0.00,61.99,0.00,284856,,0.00,0.00,0.00,0.00,-0.13,27.44,Neutral
SCPL,WealthCreation,W,2026-04-24,323.85,0.00,69.79,0.00,14113,,0.00,0.00,0.00,0.00,-1.19,105.34,Neutral
SOUTHWEST,WealthCreation,W,2026-04-24,221.89,0.00,62.93,0.00,636464,,0.00,0.00,0.00,0.00,-5.13,14.87,Loss
USHAMART,WealthCreation,W,2026-04-24,444.00,0.00,60.68,0.00,1177528,,0.00,0.00,0.00,0.00,0.00,18.81,Win
GLOBUSSPR,WealthCreation,W,2026-04-24,1044.00,0.00,60.48,0.00,129531,,0.00,0.00,0.00,0.00,-6.74,10.63,Loss
PHARMABEES,WealthCreation,W,2026-04-24,23.21,0.00,61.07,0.00,14874269,,0.00,0.00,0.00,0.00,0.00,20.68,Neutral
KERNEX,WealthCreation,W,2026-04-24,1296.45,0.00,61.83,0.00,216110,,0.00,0.00,0.00,0.00,-0.73,99.00,Neutral
GREENPLY,WealthCreation,W,2026-04-30,267.35,0.00,60.89,0.00,5016691,,0.00,0.00,0.00,0.00,-8.88,25.08,Win
CAPITALSFB,WealthCreation,W,2026-04-30,279.56,0.00,62.16,0.00,157996,,0.00,0.00,0.00,0.00,-5.17,15.79,Loss
INNOVACAP,WealthCreation,W,2026-04-30,752.05,0.00,67.83,0.00,124174,,0.00,0.00,0.00,0.00,0.00,37.60,Neutral
SJS,WealthCreation,W,2026-04-30,1808.80,0.00,64.80,0.00,226743,,0.00,0.00,0.00,0.00,0.00,43.19,Neutral
VINDHYATEL,WealthCreation,W,2026-04-30,1369.00,0.00,69.14,0.00,79930,,0.00,0.00,0.00,0.00,0.00,81.51,Win
CRAFTSMAN,WealthCreation,W,2026-04-30,7688.00,0.00,69.23,0.00,44655,,0.00,0.00,0.00,0.00,-0.98,39.98,Neutral
DEEPAKNTR,WealthCreation,W,2026-04-30,1736.90,0.00,65.06,0.00,258917,,0.00,0.00,0.00,0.00,-4.99,9.27,Loss
NESCO,WealthCreation,W,2026-04-30,1227.70,0.00,61.12,0.00,60647,,0.00,0.00,0.00,0.00,-5.11,7.84,Loss
DIVISLAB,WealthCreation,W,2026-04-30,6502.50,0.00,61.67,0.00,379741,,0.00,0.00,0.00,0.00,-0.80,7.16,Win
LAGNAM,WealthCreation,W,2026-04-30,82.63,0.00,60.63,0.00,15546,,0.00,0.00,0.00,0.00,-9.81,6.98,Loss
SGIL,WealthCreation,W,2026-04-30,550.80,0.00,65.15,0.00,18474,,0.00,0.00,0.00,0.00,-8.01,11.28,Loss
CAMS,WealthCreation,W,2026-04-30,738.60,0.00,65.69,0.00,2717763,,0.00,0.00,0.00,0.00,-3.13,14.39,Win
LICMFGOLD,WealthCreation,W,2026-04-30,134.20,0.00,60.42,0.00,196350,,0.00,0.00,0.00,0.00,-1.34,1.01,Loss
OMAXE,WealthCreation,W,2026-04-30,84.08,0.00,62.17,0.00,213471,,0.00,0.00,0.00,0.00,-7.23,11.44,Loss
WINDMACHIN,WealthCreation,W,2026-04-30,285.58,0.00,63.13,0.00,265082,,0.00,0.00,0.00,0.00,-5.00,20.42,Win
MODIRUBBER,WealthCreation,W,2026-04-30,136.88,0.00,61.46,0.00,11455,,0.00,0.00,0.00,0.00,-7.16,11.05,Loss
RRKABEL,WealthCreation,W,2026-04-30,1571.00,0.00,72.12,0.00,1259192,,0.00,0.00,0.00,0.00,0.00,79.19,Neutral
FLUOROCHEM,WealthCreation,W,2026-04-30,3602.00,0.00,61.11,0.00,507417,,0.00,0.00,0.00,0.00,-3.64,7.66,Loss
AERONEU,WealthCreation,W,2026-04-30,89.02,0.00,61.09,0.00,98767,,0.00,0.00,0.00,0.00,-12.88,18.51,Loss
HEALTHADD,WealthCreation,W,2026-04-30,15.04,0.00,64.75,0.00,60730,,0.00,0.00,0.00,0.00,0.00,16.16,Neutral
NEXT50BETA,WealthCreation,W,2026-04-30,75.73,0.00,60.46,0.00,125572,,0.00,0.00,0.00,0.00,-3.82,2.98,Loss
SETFGOLD,WealthCreation,W,2026-04-30,127.44,0.00,60.64,0.00,9952258,,0.00,0.00,0.00,0.00,-1.25,0.00,Loss
GRASIM,WealthCreation,W,2026-04-30,2794.50,0.00,62.45,0.00,1130223,,0.00,0.00,0.00,0.00,0.00,22.06,Neutral
HARSHA,WealthCreation,W,2026-04-30,386.70,0.00,62.23,0.00,53007,,0.00,0.00,0.00,0.00,-0.66,21.28,Win
GABRIEL,WealthCreation,W,2026-04-30,1025.60,0.00,61.20,0.00,372603,,0.00,0.00,0.00,0.00,-1.70,12.52,Loss
HDFCNEXT50,WealthCreation,W,2026-04-30,71.22,0.00,60.45,0.00,209342,,0.00,0.00,0.00,0.00,-2.98,5.36,Loss
UNIVCABLES,WealthCreation,W,2026-04-30,837.45,0.00,71.63,0.00,124809,,0.00,0.00,0.00,0.00,0.00,66.10,Win
UJJIVANSFB,WealthCreation,W,2026-04-30,56.88,0.00,61.35,0.00,30333189,,0.00,0.00,0.00,0.00,-0.14,15.08,Win
HDFCSML250,WealthCreation,W,2026-04-30,168.64,0.00,65.34,0.00,6758379,,0.00,0.00,0.00,0.00,-2.75,12.38,Neutral
MIDCAPETF,WealthCreation,W,2026-04-30,22.48,0.00,62.27,0.00,9598931,,0.00,0.00,0.00,0.00,-1.65,6.58,Loss
INDUSINDBK,WealthCreation,W,2026-04-30,916.05,0.00,61.33,0.00,3438569,,0.00,0.00,0.00,0.00,-5.01,4.57,Loss
GENUSPOWER,WealthCreation,W,2026-04-30,312.05,0.00,61.92,0.00,954764,,0.00,0.00,0.00,0.00,-9.60,15.03,Loss
GRWRHITECH,WealthCreation,W,2026-04-30,3999.00,0.00,71.46,0.00,92825,,0.00,0.00,0.00,0.00,0.00,99.80,Neutral
CREDITACC,WealthCreation,W,2026-04-30,1300.10,0.00,67.83,0.00,510019,,0.00,0.00,0.00,0.00,-1.47,20.61,Loss
BALMLAWRIE,WealthCreation,W,2026-04-30,187.99,0.00,60.37,0.00,298703,,0.00,0.00,0.00,0.00,-4.25,6.12,Loss
NORTHARC,WealthCreation,W,2026-04-30,262.13,0.00,63.63,0.00,403756,,0.00,0.00,0.00,0.00,-2.22,27.42,Win
HINDZINC,WealthCreation,W,2026-04-30,595.95,0.00,60.83,0.00,6646054,,0.00,0.00,0.00,0.00,0.00,13.81,Win
TIMKEN,WealthCreation,W,2026-04-30,3428.80,0.00,62.50,0.00,68923,,0.00,0.00,0.00,0.00,-1.28,14.47,Win
CGCL,WealthCreation,W,2026-04-30,186.18,0.00,64.06,0.00,2555327,,0.00,0.00,0.00,0.00,-2.93,42.08,Win
KANPRPLA,WealthCreation,W,2026-04-30,210.16,0.00,60.68,0.00,26064,,0.00,0.00,0.00,0.00,-11.26,8.01,Loss
APOLLOHOSP,WealthCreation,W,2026-04-30,7636.50,0.00,62.84,0.00,392016,,0.00,0.00,0.00,0.00,0.00,18.51,Neutral
EDELWEISS,WealthCreation,W,2026-04-30,114.25,0.00,61.06,0.00,23211421,,0.00,0.00,0.00,0.00,-4.68,10.62,Loss
AVALON,WealthCreation,W,2026-04-30,1057.25,0.00,70.87,0.00,233475,,0.00,0.00,0.00,0.00,-0.65,89.55,Neutral
SPARC,WealthCreation,W,2026-04-30,143.04,0.00,67.76,0.00,9147904,,0.00,0.00,0.00,0.00,-2.88,102.04,Win
HCC,WealthCreation,W,2026-04-30,22.04,0.00,62.82,0.00,46678840,,0.00,0.00,0.00,0.00,-7.67,29.31,Win
KEI,WealthCreation,W,2026-04-30,4857.50,0.00,63.25,0.00,724328,,0.00,0.00,0.00,0.00,-2.83,17.51,Win
DJML,WealthCreation,W,2026-04-30,92.33,0.00,61.41,0.00,18686,,0.00,0.00,0.00,0.00,-1.33,35.17,Win
SILVERBEES,WealthCreation,W,2026-05-08,240.17,0.00,61.66,0.00,35037585,,0.00,0.00,0.00,0.00,-6.23,14.42,Loss
BERGEPAINT,WealthCreation,W,2026-05-08,515.75,0.00,61.95,0.00,2002819,,0.00,0.00,0.00,0.00,-7.13,8.52,Loss
SURAKSHA,WealthCreation,W,2026-05-08,292.25,0.00,60.76,0.00,24773,,0.00,0.00,0.00,0.00,-4.19,11.19,Loss
RAIN,WealthCreation,W,2026-05-08,143.82,0.00,61.31,0.00,10277955,,0.00,0.00,0.00,0.00,0.00,75.22,Neutral
SILVER,WealthCreation,W,2026-05-08,250.36,0.00,61.71,0.00,1900017,,0.00,0.00,0.00,0.00,-6.10,13.88,Loss
FORTIS,WealthCreation,W,2026-05-08,952.35,0.00,60.02,0.00,2211990,,0.00,0.00,0.00,0.00,-5.59,6.06,Loss
SBISILVER,WealthCreation,W,2026-05-08,245.53,0.00,61.37,0.00,1594518,,0.00,0.00,0.00,0.00,-6.17,15.01,Loss
TATSILV,WealthCreation,W,2026-05-08,24.37,0.00,61.18,0.00,71296545,,0.00,0.00,0.00,0.00,-6.36,14.90,Loss
GNFC,WealthCreation,W,2026-05-08,496.15,0.00,61.03,0.00,364536,,0.00,0.00,0.00,0.00,-5.69,24.16,Win
BIOCON,WealthCreation,W,2026-05-08,380.40,0.00,67.57,0.00,5679695,,0.00,0.00,0.00,0.00,-2.27,15.77,Win
MARKSANS,WealthCreation,W,2026-05-08,197.76,0.00,63.73,0.00,1564453,,0.00,0.00,0.00,0.00,-2.03,42.39,Win
NAZARA,WealthCreation,W,2026-05-08,268.60,0.00,61.54,0.00,3726260,,0.00,0.00,0.00,0.00,-3.50,16.90,Win
MEDANTA,WealthCreation,W,2026-05-08,1200.60,0.00,60.31,0.00,227835,,0.00,0.00,0.00,0.00,-3.96,24.19,Neutral
TATACONSUM,WealthCreation,W,2026-05-08,1176.20,0.00,62.88,0.00,3672201,,0.00,0.00,0.00,0.00,-3.04,9.05,Loss
SILVERAG,WealthCreation,W,2026-05-08,244.52,0.00,62.03,0.00,293790,,0.00,0.00,0.00,0.00,-6.35,13.57,Loss
SILVERBETA,WealthCreation,W,2026-05-08,242.49,0.00,61.34,0.00,622948,,0.00,0.00,0.00,0.00,-6.38,15.05,Loss
SASKEN,WealthCreation,W,2026-05-08,1362.20,0.00,67.33,0.00,24786,,0.00,0.00,0.00,0.00,0.00,104.10,Win
WELSPUNLIV,WealthCreation,W,2026-05-08,133.80,0.00,60.52,0.00,5101008,,0.00,0.00,0.00,0.00,-3.74,30.77,Win
HDFCSILVER,WealthCreation,W,2026-05-08,240.22,0.00,61.19,0.00,4710063,,0.00,0.00,0.00,0.00,-6.39,15.73,Loss
RITCO,WealthCreation,W,2026-05-08,248.09,0.00,63.30,0.00,66153,,0.00,0.00,0.00,0.00,-6.60,28.18,Neutral
SILVERIETF,WealthCreation,W,2026-05-08,250.90,0.00,61.52,0.00,5023693,,0.00,0.00,0.00,0.00,-6.24,14.35,Loss
SANSTAR,WealthCreation,W,2026-05-08,95.46,0.00,64.56,0.00,375948,,0.00,0.00,0.00,0.00,-0.13,44.03,Win
IDEA,WealthCreation,W,2026-05-08,11.24,0.00,67.42,0.00,552801225,,0.00,0.00,0.00,0.00,-0.36,36.48,Win
GRMOVER,WealthCreation,W,2026-05-08,160.92,0.00,62.17,0.00,2469164,,0.00,0.00,0.00,0.00,-3.95,1.88,Loss
SFL,WealthCreation,W,2026-05-15,604.95,0.00,61.12,0.00,5074176,,0.00,0.00,0.00,0.00,-5.60,37.61,Win
ENDURANCE,WealthCreation,W,2026-05-15,2548.50,0.00,60.22,0.00,439618,,0.00,0.00,0.00,0.00,-3.04,10.77,Loss
SOMANYCERA,WealthCreation,W,2026-05-15,445.65,0.00,67.73,0.00,66480,,0.00,0.00,0.00,0.00,-2.38,23.96,Win
GALAPREC,WealthCreation,W,2026-05-15,856.15,0.00,60.63,0.00,54516,,0.00,0.00,0.00,0.00,-3.53,47.17,Win
HCG,WealthCreation,W,2026-05-15,637.20,0.00,62.79,0.00,571511,,0.00,0.00,0.00,0.00,-3.95,4.21,Loss
CENTUM,WealthCreation,W,2026-05-15,3010.80,0.00,62.46,0.00,214001,,0.00,0.00,0.00,0.00,-10.92,30.07,Win
AERONEU,WealthCreation,W,2026-05-15,88.08,0.00,60.07,0.00,135205,,0.00,0.00,0.00,0.00,-11.96,19.78,Loss
INSECTICID,WealthCreation,W,2026-05-15,722.80,0.00,62.25,0.00,59190,,0.00,0.00,0.00,0.00,-4.20,7.22,Loss
GRASIM,WealthCreation,W,2026-05-15,2933.80,0.00,68.48,0.00,1586864,,0.00,0.00,0.00,0.00,-1.81,16.27,Neutral
POLICYBZR,WealthCreation,W,2026-05-15,1688.30,0.00,60.78,0.00,1854796,,0.00,0.00,0.00,0.00,-4.40,9.31,Loss
ROSSTECH,WealthCreation,W,2026-05-15,887.15,0.00,62.12,0.00,171682,,0.00,0.00,0.00,0.00,-5.32,26.47,Win
SKYGOLD,WealthCreation,W,2026-05-15,446.20,0.00,61.94,0.00,1875274,,0.00,0.00,0.00,0.00,-3.25,82.87,Neutral
SOUTHWEST,WealthCreation,W,2026-05-15,238.44,0.00,63.04,0.00,597887,,0.00,0.00,0.00,0.00,-5.11,15.33,Loss
RPEL,WealthCreation,W,2026-05-15,825.50,0.00,66.91,0.00,291484,,0.00,0.00,0.00,0.00,-2.82,66.18,Neutral
ASIANENE,WealthCreation,W,2026-05-15,313.45,0.00,65.81,0.00,403220,,0.00,0.00,0.00,0.00,-2.34,25.06,Win
ATGL,WealthCreation,W,2026-05-15,616.25,0.00,61.74,0.00,5968526,,0.00,0.00,0.00,0.00,-3.26,39.53,Win
MOTHERSON,WealthCreation,W,2026-05-15,129.92,0.00,63.05,0.00,21324325,,0.00,0.00,0.00,0.00,-3.67,32.39,Neutral
MIDSMALL,WealthCreation,W,2026-05-15,50.15,0.00,61.14,0.00,588379,,0.00,0.00,0.00,0.00,-2.59,3.61,Loss
SKMEGGPROD,WealthCreation,W,2026-05-22,181.06,0.00,61.52,0.00,15756244,,0.00,0.00,0.00,0.00,-3.13,105.46,Win
ACMESOLAR,WealthCreation,W,2026-05-22,290.20,0.00,63.93,0.00,2597818,,0.00,0.00,0.00,0.00,-1.15,37.37,Neutral
PREMIERENE,WealthCreation,W,2026-05-22,983.40,0.00,64.24,0.00,9877098,,0.00,0.00,0.00,0.00,-0.65,15.31,Win
KPIL,WealthCreation,W,2026-05-22,1267.50,0.00,62.17,0.00,337309,,0.00,0.00,0.00,0.00,-2.16,16.73,Win
GLENMARK,WealthCreation,W,2026-05-22,2259.10,0.00,60.34,0.00,1593969,,0.00,0.00,0.00,0.00,-3.51,6.27,Loss
INDSWFTLAB,WealthCreation,W,2026-05-22,131.79,0.00,68.25,0.00,622796,,0.00,0.00,0.00,0.00,-1.74,3.12,Win
GOCLCORP,WealthCreation,W,2026-05-22,328.45,0.00,65.59,0.00,369756,,0.00,0.00,0.00,0.00,0.00,40.02,Win
SAMMAANCAP,WealthCreation,W,2026-05-22,161.46,0.00,65.01,0.00,43392866,,0.00,0.00,0.00,0.00,0.00,19.13,Win
LICNMID100,WealthCreation,W,2026-05-22,61.44,0.00,60.06,0.00,7157,,0.00,0.00,0.00,0.00,-2.69,2.80,Loss
AIAENG,WealthCreation,W,2026-05-22,3994.00,0.00,69.45,0.00,41320,,0.00,0.00,0.00,0.00,-1.53,29.69,Neutral
PASHUPATI,WealthCreation,W,2026-05-22,91.65,0.00,61.18,0.00,157604,,0.00,0.00,0.00,0.00,-0.58,11.26,Win
MINDACORP,WealthCreation,W,2026-05-22,574.65,0.00,63.21,0.00,3251243,,0.00,0.00,0.00,0.00,0.00,30.65,Neutral
ASIANPAINT,WealthCreation,W,2026-05-22,2639.80,0.00,60.05,0.00,1556434,,0.00,0.00,0.00,0.00,-2.27,7.31,Loss
AVANTEL,WealthCreation,W,2026-05-22,162.27,0.00,60.76,0.00,6422581,,0.00,0.00,0.00,0.00,-4.16,16.04,Loss
ASHAPURMIN,WealthCreation,W,2026-05-22,675.35,0.00,62.06,0.00,1725007,,0.00,0.00,0.00,0.00,-4.03,16.68,Loss
WABAG,WealthCreation,W,2026-05-22,1431.40,0.00,62.48,0.00,1345787,,0.00,0.00,0.00,0.00,0.00,57.43,Neutral
PGHL,WealthCreation,W,2026-05-22,5553.00,0.00,70.88,0.00,63851,,0.00,0.00,0.00,0.00,0.00,25.61,Win
CGCL,WealthCreation,W,2026-05-22,190.65,0.00,61.01,0.00,5891090,,0.00,0.00,0.00,0.00,-1.16,38.75,Win
SANGHVIMOV,WealthCreation,W,2026-05-22,354.85,0.00,60.82,0.00,748050,,0.00,0.00,0.00,0.00,-2.89,48.80,Neutral
DHARMAJ,WealthCreation,W,2026-05-22,269.60,0.00,60.06,0.00,75078,,0.00,0.00,0.00,0.00,-2.86,10.53,Loss
DJML,WealthCreation,W,2026-05-22,96.99,0.00,65.47,0.00,641944,,0.00,0.00,0.00,0.00,-2.42,28.67,Win
ELECTHERM,WealthCreation,W,2026-05-29,883.35,0.00,61.63,0.00,95305,,0.00,0.00,0.00,0.00,-4.45,44.56,Win
GPTHEALTH,WealthCreation,W,2026-05-29,142.40,0.00,62.44,0.00,219382,,0.00,0.00,0.00,0.00,-0.97,22.89,Neutral
COALINDIA,WealthCreation,W,2026-05-29,457.90,0.00,61.12,0.00,97895486,,0.00,0.00,0.00,0.00,-1.68,5.80,Loss
VISHNU,WealthCreation,W,2026-05-29,579.10,0.00,62.90,0.00,124589,,0.00,0.00,0.00,0.00,-0.69,12.59,Win
OLAELEC,WealthCreation,W,2026-05-29,41.49,0.00,62.23,0.00,326178767,,0.00,0.00,0.00,0.00,-8.22,18.22,Loss
GIPCL,WealthCreation,W,2026-05-29,165.17,0.00,60.68,0.00,1880697,,0.00,0.00,0.00,0.00,-7.10,6.09,Loss
PIXTRANS,WealthCreation,W,2026-05-29,1555.00,0.00,60.39,0.00,45446,,0.00,0.00,0.00,0.00,0.00,24.62,Win
HARIOMPIPE,WealthCreation,W,2026-05-29,394.00,0.00,60.35,0.00,861467,,0.00,0.00,0.00,0.00,-4.49,13.93,Loss
SERVOTECH,WealthCreation,W,2026-05-29,97.51,0.00,63.32,0.00,5375812,,0.00,0.00,0.00,0.00,-3.03,18.76,Loss
RICOAUTO,WealthCreation,W,2026-05-29,119.06,0.00,61.31,0.00,2474124,,0.00,0.00,0.00,0.00,-9.04,0.00,Loss
SPAL,WealthCreation,W,2026-05-29,782.05,0.00,60.61,0.00,41468,,0.00,0.00,0.00,0.00,-1.52,56.24,Neutral
SOUTHBANK,WealthCreation,W,2026-05-29,41.42,0.00,63.34,0.00,17701587,,0.00,0.00,0.00,0.00,-1.98,20.47,Win
NH,WealthCreation,W,2026-05-29,1894.00,0.00,62.42,0.00,537699,,0.00,0.00,0.00,0.00,-3.19,5.72,Loss
HEALTHADD,WealthCreation,W,2026-05-29,15.49,0.00,60.61,0.00,105480,,0.00,0.00,0.00,0.00,-2.13,12.78,Neutral
THANGAMAYL,WealthCreation,W,2026-05-29,4204.90,0.00,70.32,0.00,330843,,0.00,0.00,0.00,0.00,-1.73,76.70,Win
KPRMILL,WealthCreation,W,2026-05-29,966.50,0.00,66.42,0.00,317957,,0.00,0.00,0.00,0.00,-0.10,38.02,Win
NMDC,WealthCreation,W,2026-05-29,87.99,0.00,64.15,0.00,50736815,,0.00,0.00,0.00,0.00,-1.02,10.80,Win
IZMO,WealthCreation,W,2026-05-29,750.90,0.00,62.23,0.00,101014,,0.00,0.00,0.00,0.00,0.00,56.53,Win
GTLINFRA,WealthCreation,W,2026-05-29,1.42,0.00,67.03,0.00,234225152,,0.00,0.00,0.00,0.00,-4.93,17.61,Loss
NAHARINDUS,WealthCreation,W,2026-05-29,113.48,0.00,60.81,0.00,43838,,0.00,0.00,0.00,0.00,-0.23,13.68,Win
GUFICBIO,WealthCreation,W,2026-05-29,333.85,0.00,65.41,0.00,267768,,0.00,0.00,0.00,0.00,0.00,34.19,Neutral
HEALTHIETF,WealthCreation,W,2026-05-29,157.66,0.00,60.61,0.00,204812,,0.00,0.00,0.00,0.00,-2.19,10.88,Neutral
IPCALAB,WealthCreation,W,2026-05-29,1524.40,0.00,60.01,0.00,979166,,0.00,0.00,0.00,0.00,-3.10,2.61,Loss
GREAVESCOT,WealthCreation,W,2026-05-29,181.65,0.00,60.65,0.00,2221220,,0.00,0.00,0.00,0.00,-3.44,49.68,Win
VADILALIND,WealthCreation,W,2026-05-29,4843.00,0.00,64.30,0.00,251973,,0.00,0.00,0.00,0.00,-0.76,56.41,Neutral
TEJASNET,WealthCreation,W,2026-05-29,520.40,0.00,62.59,0.00,14287053,,0.00,0.00,0.00,0.00,-0.42,23.90,Win
